Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2032932951,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2032942953,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2032952975,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2032990892,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2032991117,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2032991373,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2032991637,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033023063,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033033018,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033043067,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033053048,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033090802,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033091042,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033091294,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033091537,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033123190,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033133112,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033143138,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033153146,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033190857,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033191106,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033191388,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033191606,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033223241,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033233226,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033243274,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033253243,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033290756,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033290995,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033291249,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033291491,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033323404,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033333327,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033343328,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033353481,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033390738,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033390981,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033391231,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033391470,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033423456,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033433412,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033443480,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033453456,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033490748,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033490987,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033491234,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033491480,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033523585,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033533514,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033543530,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033553563,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033590742,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033590967,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033591213,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033591469,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033623670,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033633612,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033643669,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033653653,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033690724,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033690947,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033691203,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033691440,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033723798,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033733714,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033743721,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033753752,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033790791,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033791037,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033791287,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033791540,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033811963,00000630,false,Rx,0,8,40,08,10,04,00,00,00,00,
2033812258,000005B0,false,Rx,0,8,43,08,10,04,56,47,36,20,
2033812927,00000630,false,Rx,0,8,40,09,10,04,00,00,00,00,
2033813303,000005B0,false,Rx,0,8,43,09,10,04,34,2E,30,30,
2033813870,00000630,false,Rx,0,8,40,0A,10,04,00,00,00,00,
2033814177,000005B0,false,Rx,0,8,43,0A,10,04,33,2E,30,32,
2033823848,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033833817,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033843860,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033853986,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033890733,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033890950,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033891203,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033891467,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2033923997,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2033933919,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2033943930,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2033953956,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2033990707,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2033990940,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2033991186,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2033991482,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034024042,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034034016,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034044069,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034054043,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034090689,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034090925,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034091181,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034091492,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034124191,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034134128,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034144130,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034154150,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034190678,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034190910,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034191161,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034191404,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034224246,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034234213,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034244273,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034254241,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034290819,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034291062,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034291310,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034291541,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034315518,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2034324403,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034315793,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2034334313,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034344327,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034354527,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034390659,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034390879,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034391128,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034391379,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034424455,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034434412,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034444533,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034454446,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034490812,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034491047,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034491291,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034491534,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034524595,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034534549,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034544549,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034554550,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034590686,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034590926,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034591181,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034591425,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034624654,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034634620,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034644667,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034654644,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034690638,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034690884,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034691131,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034691379,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034724822,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034734747,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034744726,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034754784,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034790659,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034790897,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034791145,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034791391,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034816579,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2034816950,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2034824898,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034834848,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034844868,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034855058,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034890650,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034890878,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034891127,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034891388,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2034925048,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2034934972,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2034944965,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2034955002,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2034990605,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2034990848,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2034991083,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2034991347,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035025109,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035035076,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035045099,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035055109,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035090645,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035090877,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035091130,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035091383,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035125247,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035135188,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035145175,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035155217,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035190624,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035190824,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035191075,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035191320,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035225305,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035235274,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035245326,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035255299,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035290561,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035290798,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035291043,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035291307,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035317731,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2035318010,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2035325438,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035335373,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035345408,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035355546,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035390573,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035390809,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035391055,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035391311,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035425509,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035435474,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035445535,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035455508,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035490665,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035490843,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035491080,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035491329,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035525666,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035535588,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035545665,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035555666,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035590591,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035590833,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035591078,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035591338,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035625710,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035635672,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035645761,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035655699,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035690534,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035690779,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035691028,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035691304,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035725838,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035735785,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035745834,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035755813,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035790528,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035790764,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035791014,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035791263,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035818884,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2035825923,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035819213,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2035835864,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035845974,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035856034,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035890708,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035890903,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035891151,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035891400,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2035926049,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2035935973,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2035946034,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2035955997,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2035990522,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2035990760,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2035991008,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2035991261,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036026113,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036036071,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036046166,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036056123,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036090582,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036090825,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036091073,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036091309,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036126249,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036136169,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036146224,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036156210,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036190640,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036190890,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036191117,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036191374,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036226300,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036236269,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036246382,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036256302,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036290515,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036290750,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036290986,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036291254,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036326446,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036320034,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2036320382,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2036336369,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036346426,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036356528,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036390513,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036390763,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036391013,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036391259,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036426497,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036436466,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036446572,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036456506,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036490479,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036490774,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036490964,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036491212,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036526641,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036536577,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036546630,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036556619,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036590474,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036590787,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036590950,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036591190,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036626706,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036636675,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036646795,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036656701,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036690563,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036690801,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036691059,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036691305,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036726847,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036736813,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036746823,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036756807,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036790585,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036790810,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036791067,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036791322,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036821104,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2036821478,000005B0,false,Rx,0,8,4B,01,21,00,02,09,00,00,
2036826869,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036836836,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036846969,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036857007,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036890441,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036890672,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036890927,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036891178,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2036927001,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2036936941,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2036947018,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2036956940,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2036990434,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2036990679,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2036990929,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2036991180,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2037027047,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2037037015,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2037047131,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2037057094,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2037090428,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2037090669,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2037090904,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2037091165,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2037127187,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2037137114,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2037147184,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2037157152,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2037190474,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2037190733,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
2037190979,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2037191215,00000209,false,Rx,1,8,02,00,00,00,00,00,00,00,
2037227251,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2037237217,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2037247311,00000102,false,Rx,1,8,02,9A,01,00,00,C9,56,00,
2037257239,00000200,false,Rx,1,8,FF,00,00,00,FA,00,43,B3,
2037290424,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2037290664,00000109,false,Rx,1,8,02,00,00,00,01,20,00,00,
